Time (America/New_York),Battery,Air Temperature,Relative Humidity,Rel. Barometric Pressure,Wind Speed,Max Wind Sp,Wind Direction,Wet Bulb Temperature,Precip Type,Rain Intensity,Total Rain,Interval Rain,Solar Rad,Heading,Temperature,pH,Sp Cond,Depth,Chlorophyll,DO,DOSat,pH mV,Internal Bat,DateTime (UTC),Conductivity,Salinity,TA (Approximated)
6/15/2018 14:30,14.6,12.8,85,1014.3,2.3,3.5,72,11.4,0,0,0.2,0,658,185,12.8,7.82,47060,0.77,3.2,8.84,100.7,-49.1,0,6/15/2018 18:30,35577.36,30.075,2051.095
6/15/2018 14:45,14.6,12.8,84,1014.2,2.7,3.8,87,11.3,0,0,0.2,0,807,191,13.18,7.81,47020,0.78,2.9,8.77,100.7,-49,0,6/15/2018 18:45,35904.472,30.08,2051.368
6/15/2018 15:00,14.6,12.9,84,1014.2,2.6,3.5,79,11.3,0,0,0.2,0,556,193,12.55,7.81,47130,0.71,3.5,8.8,99.7,-48.8,0,6/15/2018 19:00,35394.63,30.103,2052.6238
6/15/2018 15:15,14.6,13.2,83,1014.4,1.7,3,95,11.5,0,0,0.2,0,594,199,13.4,7.81,47000,0.73,2.8,8.73,100.7,-48.8,0,6/15/2018 19:15,36096,30.084,2051.5864
6/15/2018 15:30,14.6,13.3,82,1014.4,1.9,3.4,47,11.6,0,0,0.2,0,753,195,12.87,7.82,47060,0.75,3.4,8.83,100.7,-49.3,0,6/15/2018 19:30,35643.244,30.082,2051.4772
6/15/2018 15:45,14.6,13.1,82,1014.2,2.5,3.5,81,11.4,0,0,0.2,0,703,192,12.82,7.82,47030,0.74,3.7,8.87,101,-49.4,0,6/15/2018 19:45,35573.492,30.056,2050.0576
6/15/2018 16:00,14.7,13.2,82,1014.3,2,3.3,102,11.5,0,0,0.2,0,659,193,12.97,7.82,47080,0.7,3.8,8.9,101.8,-49.6,0,6/15/2018 20:00,35752.552,30.104,2052.6784
6/15/2018 16:15,14.6,13.2,82,1014.4,2.6,3.2,117,11.7,0,0,0.2,0,622,191,12.91,7.83,47000,0.73,4.2,8.92,101.8,-49.7,0,6/15/2018 20:15,35635.4,30.042,2049.2932
6/15/2018 16:30,14.6,13.4,83,1014.4,2.7,3.7,99,11.8,0,0,0.2,0,583,186,12.88,7.83,47030,0.71,4,8.91,101.6,-49.7,0,6/15/2018 20:30,35629.928,30.061,2050.3306
6/15/2018 16:45,14.7,13.1,84,1014.4,2.7,3.4,119,11.6,0,0,0.2,0,541,191,12.91,7.82,47060,0.71,4.2,8.9,101.6,-49.7,0,6/15/2018 20:45,35680.892,30.085,2051.641
6/15/2018 17:00,14.7,13.5,84,1014.5,1.9,2.5,121,12.1,0,0,0.2,0,501,184,12.84,7.82,47140,0.74,4.2,8.91,101.6,-49.6,0,6/15/2018 21:00,35675.552,30.136,2054.4256
6/15/2018 17:15,14.6,13.6,85,1014.4,1.9,2.5,122,12.2,0,0,0.2,0,461,181,13.11,7.83,47110,0.77,4.1,8.91,102.2,-49.8,0,6/15/2018 21:15,35907.242,30.138,2054.5348
6/15/2018 17:30,14.7,13.6,84,1014.2,1.7,2.1,127,12.1,0,0,0.2,0,410,203,13.26,7.83,47060,0.6,4,8.93,102.7,-49.9,0,6/15/2018 21:30,36010.312,30.115,2053.279
6/15/2018 17:45,14.6,14.3,82,1014.2,2.3,3.2,109,12.5,0,0,0.2,0,381,191,12.82,7.82,47090,0.7,4.4,8.88,101.1,-49.6,0,6/15/2018 21:45,35618.876,30.098,2052.3508
6/15/2018 18:00,14.7,13.9,85,1014.3,2.1,2.8,104,12.4,0,0,0.2,0,337,176,12.76,7.82,47070,0.67,5.1,8.9,101.2,-49.4,0,6/15/2018 22:00,35547.264,30.079,2051.3134
6/15/2018 18:15,14.6,14.4,84,1014.4,2,2.7,110,12.8,0,0,0.2,0,298,175,13,7.82,47080,0.74,5.8,8.86,101.3,-49.2,0,6/15/2018 22:15,35780.8,30.107,2052.8422
6/15/2018 18:30,14.6,14.4,84,1014.5,2,2.8,148,12.8,0,0,0.2,0,264,214,13.44,7.81,46990,0.69,6.2,8.8,101.5,-49.1,0,6/15/2018 22:30,36125.912,30.08,2051.368
6/15/2018 18:45,14.6,14.6,84,1014.5,1.6,2.1,91,13,0,0,0.2,0,235,165,12.92,7.82,47010,0.73,7.2,8.89,101.4,-49.6,0,6/15/2018 22:45,35652.384,30.05,2049.73
6/15/2018 19:00,14.7,14.6,84,1014.5,1.6,2.2,164,13,0,0,0.2,0,237,39,12.73,7.82,47100,0.74,9,8.89,101,-49.4,0,6/15/2018 23:00,35541.66,30.098,2052.3508
6/15/2018 19:15,14.6,14.7,82,1014.4,1.5,2.1,124,13,0,0,0.2,0,200,23,12.77,7.82,47180,0.67,8.1,8.91,101.5,-49.5,0,6/15/2018 23:15,35639.772,30.158,2055.6268
6/15/2018 19:30,14.7,14.9,82,1014.4,1.6,2.8,129,13.1,0,0,0.2,0,152,22,12.32,7.82,47160,0.71,8.2,8.91,100.4,-49.5,0,6/15/2018 23:30,35200.224,30.103,2052.6238
6/15/2018 19:45,14.6,14.7,82,1014.2,1.7,2.1,136,13,0,0,0.2,0,114,26,12.18,7.82,47290,0.73,8,8.9,100.1,-49.5,0,6/15/2018 23:45,35164.844,30.182,2056.9372
6/15/2018 20:00,14.6,15.2,83,1014.3,1,1.5,144,13.4,0,0,0.2,0,70,32,13.05,7.83,47070,0.7,9,8.95,102.4,-49.8,0,6/16/2018 0:00,35820.27,30.104,2052.6784
6/15/2018 20:15,13.2,15.1,82,1014.2,1.5,1.9,137,13.3,0,0,0.2,0,20,55,13.49,7.82,46910,0.72,10.2,8.9,102.7,-49.4,0,6/16/2018 0:15,36111.318,30.027,2048.4742
6/15/2018 20:30,13,14.9,83,1014.3,1.5,2.6,128,13.2,0,0,0.2,0,3,64,12.71,7.82,47030,0.68,10.4,8.86,100.7,-49.3,0,6/16/2018 0:30,35470.026,30.046,2049.5116
6/15/2018 20:45,13,15,82,1014.2,1.6,2.3,182,13.2,0,0,0.2,0,0,81,12.49,7.82,47050,0.72,10.5,8.86,100.2,-49.2,0,6/16/2018 0:45,35278.09,30.041,2049.2386
6/15/2018 21:00,12.9,14.9,82,1014.2,1.6,2,187,13.1,0,0,0.2,0,0,108,12.51,7.82,47150,0.71,10.5,8.88,100.5,-49.2,0,6/16/2018 1:00,35371.93,30.113,2053.1698
6/15/2018 21:15,12.9,15.2,80,1014.2,2,2.5,181,13.2,0,0,0.2,0,0,124,12.59,7.82,46980,0.72,10.2,8.89,100.7,-49.4,0,6/16/2018 1:15,35319.564,30,2047
6/15/2018 21:30,12.9,14.7,82,1014.4,1.3,1.9,175,12.9,0,0,0.2,0,0,134,13.16,7.82,46960,0.72,11.2,8.82,101.2,-49.2,0,6/16/2018 1:30,35839.872,30.035,2048.911
6/15/2018 21:45,12.9,14.6,85,1014.2,1,2,193,13.1,0,0,0.2,0,0,151,13.04,7.82,46870,0.69,10.5,8.85,101.2,-49.3,0,6/16/2018 1:45,35658.696,29.961,2044.8706
6/15/2018 22:00,12.9,14.7,84,1014.3,2.2,2.8,202,13.1,0,0,0.2,0,0,157,12.48,7.82,47090,0.67,10,8.84,100,-49.2,0,6/16/2018 2:00,35298.664,30.068,2050.7128
6/15/2018 22:15,12.8,15.3,79,1014.4,2.6,5.5,206,13.2,0,0,0.2,0,0,170,12.28,7.82,47140,0.71,9.6,8.84,99.6,-49.1,0,6/16/2018 2:15,35147.584,30.085,2051.641
6/15/2018 22:30,12.8,16.4,74,1014.4,3.9,5.6,214,13.6,0,0,0.2,0,0,183,12.27,7.82,47140,0.69,9.2,8.83,99.5,-49,0,6/16/2018 2:30,35138.156,30.084,2051.5864
6/15/2018 22:45,12.8,14.9,79,1014.3,2.9,4.2,204,12.8,0,0,0.2,0,0,183,12.18,7.82,47230,0.72,9.1,8.82,99.2,-49,0,6/16/2018 2:45,35120.228,30.139,2054.5894
6/15/2018 23:00,12.8,14.7,82,1014.1,2.7,3.5,197,12.9,0,0,0.2,0,0,186,12.16,7.81,47180,0.7,9.4,8.82,99.2,-48.9,0,6/16/2018 3:00,35064.176,30.102,2052.5692
6/15/2018 23:15,12.8,14.6,83,1014.1,2.4,3,213,12.9,0,0,0.2,0,0,197,12.14,7.81,47280,0.72,9.4,8.81,99,-48.9,0,6/16/2018 3:15,35119.584,30.171,2056.3366
6/15/2018 23:30,12.8,15.5,78,1014.1,3.3,4.8,220,13.3,0,0,0.2,0,0,198,12.14,7.81,47160,0.73,9.1,8.81,98.9,-48.9,0,6/16/2018 3:30,35030.448,30.086,2051.6956
6/15/2018 23:45,12.8,15.1,80,1014.3,2.7,4.3,215,13.1,0,0,0.2,0,0,194,12.14,7.82,47160,0.72,9.3,8.8,98.8,-49,0,6/16/2018 3:45,35030.448,30.086,2051.6956
6/16/2018 0:00,12.8,14.5,83,1014,2.7,3.8,204,12.7,0,0,0.2,0,0,200,12.38,7.81,47140,0.72,9.3,8.78,99.1,-49,0,6/16/2018 4:00,35241.864,30.094,2052.1324
6/16/2018 0:15,12.8,14.2,84,1013.9,2.3,2.9,218,12.6,0,0,0.2,0,0,199,12.36,7.81,47200,0.72,8.5,8.79,99.2,-49,0,6/16/2018 4:15,35267.84,30.135,2054.371
6/16/2018 0:30,12.8,14.5,84,1013.9,2.7,3.7,204,12.9,0,0,0.2,0,0,196,12.37,7.81,47150,0.7,9,8.8,99.4,-48.9,0,6/16/2018 4:30,35239.91,30.101,2052.5146
6/16/2018 0:45,12.7,14.4,84,1013.9,2.5,3.3,209,12.9,0,0,0.2,0,0,196,12.26,7.81,47120,0.68,9,8.79,99,-48.9,0,6/16/2018 4:45,35113.824,30.069,2050.7674
6/16/2018 1:00,12.8,14.2,85,1013.9,2.6,5,218,12.7,0,0,0.2,0,0,195,12.21,7.81,47150,0.72,9,8.79,98.9,-48.8,0,6/16/2018 5:00,35089.03,30.086,2051.6956
6/16/2018 1:15,12.8,13.6,87,1014,2.1,3.3,211,12.4,0,0,0.2,0,0,196,12.24,7.81,47220,0.74,8.7,8.77,98.7,-48.8,0,6/16/2018 5:15,35169.456,30.138,2054.5348
6/16/2018 1:30,12.8,13.4,87,1014.1,2.8,4.2,211,12.2,0,0,0.2,0,0,186,12.19,7.81,47200,0.73,9,8.79,98.9,-48.8,0,6/16/2018 5:30,35107.36,30.119,2053.4974
6/16/2018 1:45,12.8,13.4,87,1013.9,3.3,4.5,204,12.2,0,0,0.2,0,0,180,12.23,7.81,47180,0.7,8.6,8.76,98.6,-48.8,0,6/16/2018 5:45,35130.228,30.109,2052.9514
6/16/2018 2:00,12.8,13.5,86,1014.1,2.8,3.8,210,12.1,0,0,0.2,0,0,182,12.28,7.81,47170,0.75,8,8.74,98.5,-48.7,0,6/16/2018 6:00,35169.952,30.106,2052.7876
6/16/2018 2:15,12.8,13.5,86,1014.4,3.2,4.3,215,12.1,0,0,0.2,0,0,179,12.33,7.81,47090,0.73,8.3,8.74,98.5,-48.8,0,6/16/2018 6:15,35157.394,30.054,2049.9484
6/16/2018 2:30,12.8,13.4,87,1014.6,2.6,3.6,205,12.1,0,0,0.2,0,0,174,12.39,7.81,47050,0.75,7.9,8.75,98.8,-48.6,0,6/16/2018 6:30,35183.99,30.032,2048.7472
6/16/2018 2:45,12.8,13.8,85,1014.3,3,4.2,202,12.4,0,0,0.2,0,0,179,12.4,7.81,47160,0.64,7.9,8.73,98.6,-48.6,0,6/16/2018 6:45,35275.68,30.11,2053.006
6/16/2018 3:00,12.8,14.1,83,1014.2,3.3,4.2,206,12.4,0,0,0.2,0,0,182,12.37,7.81,47090,0.73,7.9,8.71,98.3,-48.5,0,6/16/2018 7:00,35195.066,30.058,2050.1668
6/16/2018 3:15,12.8,13.6,85,1014.2,2.6,3.5,207,12.1,0,0,0.2,0,0,182,12.47,7.81,47060,0.72,7.5,8.69,98.2,-48.6,0,6/16/2018 7:15,35266.764,30.046,2049.5116
6/16/2018 3:30,12.8,13.6,84,1014.1,3.4,5,211,12.1,0,0,0.2,0,0,182,12.5,7.81,47120,0.68,7.8,8.71,98.5,-48.6,0,6/16/2018 7:30,35340,30.091,2051.9686
6/16/2018 3:45,12.7,13.2,86,1014.4,3,3.9,204,11.9,0,0,0.2,0,0,181,12.52,7.81,47140,0.66,7.7,8.69,98.4,-48.5,0,6/16/2018 7:45,35373.856,30.107,2052.8422
6/16/2018 4:00,12.7,13.3,86,1014.4,3.6,4.3,213,12,0,0,0.2,0,0,186,12.53,7.81,47100,0.73,7.5,8.7,98.5,-48.6,0,6/16/2018 8:00,35353.26,30.08,2051.368
6/16/2018 4:15,12.8,13.3,86,1014.4,3,4,213,12,0,0,0.2,0,0,190,12.51,7.81,47060,0.69,7.7,8.67,98.2,-48.5,0,6/16/2018 8:15,35304.412,30.05,2049.73
6/16/2018 4:30,12.7,13.3,86,1014.5,3.3,4.2,211,12,0,0,0.2,0,0,186,12.38,7.81,47050,0.71,8.1,8.67,97.9,-48.6,0,6/16/2018 8:30,35174.58,30.031,2048.6926
6/16/2018 4:45,12.7,13.5,86,1014.6,3.1,4.1,208,12.2,0,0,0.2,0,0,180,12.61,7.8,47020,0.75,8.3,8.62,97.7,-48.2,0,6/16/2018 8:45,35368.444,30.03,2048.638
6/16/2018 5:00,12.8,13.5,86,1014.5,3,4,210,12.2,0,0,0.2,0,3,185,12.71,7.8,47000,0.74,7.8,8.58,97.5,-48.1,0,6/16/2018 9:00,35447.4,30.025,2048.365
6/16/2018 5:15,12.8,13.6,86,1014.9,3.1,4,212,12.3,0,0,0.2,0,11,183,12.57,7.8,46970,0.71,7.3,8.61,97.5,-48.1,0,6/16/2018 9:15,35293.258,29.991,2046.5086
6/16/2018 5:30,12.9,13.8,84,1015.2,3.7,4.8,233,12.3,0,0,0.2,0,55,185,12.43,7.8,47180,0.68,6.9,8.61,97.3,-48.1,0,6/16/2018 9:30,35318.948,30.127,2053.9342
6/16/2018 5:45,13,14.3,82,1015.3,2.9,4.4,227,12.5,0,0,0.2,0,99,181,12.51,7.8,47120,0.7,7.3,8.57,97,-47.9,0,6/16/2018 9:45,35349.424,30.092,2052.0232
6/16/2018 6:00,13.4,15.2,77,1015.6,1.8,2.8,249,12.8,0,0,0.2,0,156,187,12.66,7.79,47050,0.74,7.1,8.52,96.8,-47.6,0,6/16/2018 10:00,35438.06,30.056,2050.0576
6/16/2018 6:15,13.7,14.8,80,1015.8,1.7,2.4,232,12.8,0,0,0.2,0,204,187,12.76,7.79,47030,0.73,6.7,8.45,96.2,-47.5,0,6/16/2018 10:15,35517.056,30.051,2049.7846
6/16/2018 6:30,13.8,15.8,72,1015.8,2.3,3.5,250,12.9,0,0,0.2,0,239,186,12.71,7.79,47060,0.71,6,8.47,96.2,-47.6,0,6/16/2018 10:30,35492.652,30.067,2050.6582
6/16/2018 6:45,13.8,15.9,72,1015.9,3,3.9,263,12.9,0,0,0.2,0,287,183,12.96,7.78,47030,0.69,5.7,8.41,96,-47.3,0,6/16/2018 10:45,35705.176,30.068,2050.7128
6/16/2018 7:00,13.9,16.3,69,1015.9,4,5.2,261,13,0,0,0.2,0,336,182,13.14,7.79,47010,0.64,5.1,8.39,96.2,-47.5,0,6/16/2018 11:00,35859.228,30.069,2050.7674
6/16/2018 7:15,13.9,16.3,70,1015.9,4.1,5.3,280,13.1,0,0,0.2,0,389,206,12.93,7.78,47080,0.75,4.8,8.42,96.1,-47.3,0,6/16/2018 11:15,35714.888,30.101,2052.5146
6/16/2018 7:30,14,16.4,69,1015.6,4.1,5.8,267,13.1,0,0,0.2,0,399,209,12.74,7.79,47090,0.68,4.8,8.47,96.3,-47.6,0,6/16/2018 11:30,35543.532,30.091,2051.9686
6/16/2018 7:45,14.1,16.3,71,1015.9,3.5,4.8,231,13.2,0,0,0.2,0,442,208,12.62,7.8,47050,0.75,4.7,8.5,96.4,-47.9,0,6/16/2018 11:45,35400.42,30.052,2049.8392
6/16/2018 8:00,14.4,16.4,71,1015.9,3.3,4.6,260,13.3,0,0,0.2,0,473,229,12.63,7.81,47110,0.71,4,8.52,96.7,-48.5,0,6/16/2018 12:00,35454.986,30.096,2052.2416
6/16/2018 8:15,14.2,16.9,70,1015.9,2.8,4.5,301,13.6,0,0,0.2,0,482,32,12.66,7.8,47140,0.72,3.3,8.57,97.4,-48.1,0,6/16/2018 12:15,35505.848,30.12,2053.552
6/16/2018 8:30,14.7,17.7,63,1015.7,3.3,5.8,321,13.5,0,0,0.2,0,507,29,12.86,7.8,47000,0.7,3.2,8.58,97.8,-48,0,6/16/2018 12:30,35588.4,30.038,2049.0748
6/16/2018 8:45,14.6,17.8,63,1015.7,4.2,6.2,319,13.7,0,0,0.2,0,437,27,12.94,7.8,46980,0.72,3.6,8.62,98.5,-48.5,0,6/16/2018 12:45,35648.424,30.031,2048.6926
6/16/2018 9:00,14.5,17.9,64,1015.7,4,6.2,324,13.9,0,0,0.2,0,409,51,12.69,7.82,46870,0.73,4.1,8.7,98.8,-49.1,0,6/16/2018 13:00,35330.606,29.931,2043.2326
6/16/2018 9:15,14.7,18.1,63,1015.4,4.3,6.2,321,13.9,0,0,0.2,0,513,71,12.65,7.82,46890,0.76,4.3,8.72,98.9,-49.1,0,6/16/2018 13:15,35308.17,29.942,2043.8332
6/16/2018 9:30,14.7,18.4,61,1015.3,4.3,6.3,294,13.9,0,0,0.2,0,496,104,12.46,7.8,46990,0.72,4.2,8.64,97.6,-48.3,0,6/16/2018 13:30,35204.908,29.995,2046.727
6/16/2018 9:45,14.7,19,57,1015.3,4.9,7.5,303,13.9,0,0,0.2,0,780,144,12.66,7.81,46850,0.73,3.4,8.7,98.7,-48.9,0,6/16/2018 13:45,35287.42,29.914,2042.3044
6/16/2018 10:00,14.6,19.2,58,1015.1,5.2,7.7,292,14.2,0,0,0.2,0,627,138,12.62,7.81,46910,0.65,3.5,8.7,98.7,-48.6,0,6/16/2018 14:00,35295.084,29.953,2044.4338
6/16/2018 10:15,14.6,18.9,58,1015.1,4.2,5.9,301,14,0,0,0.2,0,599,145,12.84,7.81,46950,0.69,3.4,8.72,99.3,-49,0,6/16/2018 14:15,35531.76,30.001,2047.0546
6/16/2018 10:30,14,18.7,60,1015,4.3,5.8,295,14.1,0,0,0.2,0,662,158,12.69,7.81,47000,0.78,3.2,8.75,99.3,-48.8,0,6/16/2018 14:30,35428.6,30.023,2048.2558
6/16/2018 10:45,13.9,18.8,60,1014.9,4.4,6.2,277,14.1,0,0,0.2,0,735,158,12.68,7.81,47070,0.73,3.2,8.76,99.5,-48.9,0,6/16/2018 14:45,35471.952,30.072,2050.9312
6/16/2018 11:00,14,19.5,58,1014.9,4.3,5.9,282,14.4,0,0,0.2,0,855,164,12.97,7.81,47010,0.68,3,8.76,100,-49,0,6/16/2018 15:00,35699.394,30.055,2050.003
6/16/2018 11:15,14.1,19.5,58,1014.8,4.3,5.9,288,14.4,0,0,0.2,0,801,170,12.34,7.82,47180,0.81,3.2,8.81,99.4,-49.3,0,6/16/2018 15:15,35234.024,30.119,2053.4974
6/16/2018 11:30,14,19.6,58,1014.8,4.9,6.7,284,14.5,0,0,0.2,0,767,167,12.32,7.82,47140,0.67,3.1,8.82,99.4,-49.5,0,6/16/2018 15:30,35185.296,30.089,2051.8594
6/16/2018 11:45,14,20.9,52,1014.7,5.1,8.5,296,14.8,0,0,0.2,0,940,186,12.35,7.82,47160,0.76,2.8,8.84,99.8,-49.1,0,6/16/2018 15:45,35228.52,30.106,2052.7876
6/16/2018 12:00,14,21.2,50,1014.5,4.1,6.3,309,14.8,0,0,0.2,0,778,202,12.34,7.82,47130,0.77,2.9,8.85,99.8,-49.3,0,6/16/2018 16:00,35196.684,30.084,2051.5864
6/16/2018 12:15,14,21.1,51,1014.5,3.3,5.7,302,14.9,0,0,0.2,0,846,188,12.3,7.83,47210,0.74,2.8,8.87,100,-49.6,0,6/16/2018 16:15,35218.66,30.137,2054.4802
6/16/2018 12:30,14,20.8,53,1014.2,3.2,4.9,305,14.9,0,0,0.2,0,889,200,13.26,7.81,46990,0.73,2.6,8.8,101.2,-49,0,6/16/2018 16:30,35956.748,30.065,2050.549
6/16/2018 12:45,14,21,52,1014.1,3.1,4.6,299,14.9,0,0,0.2,0,994,202,12.94,7.81,47110,0.75,2.7,8.82,100.8,-48.9,0,6/16/2018 16:45,35747.068,30.123,2053.7158
6/16/2018 13:00,14.1,23.3,42,1013.8,3.5,7.2,325,15.2,60,0,0.2,0,961,196,13.23,7.82,46940,0.7,2.3,8.86,101.8,-49.4,0,6/16/2018 17:00,35890.324,30.027,2048.4742
6/16/2018 13:15,14,23.7,40,1013.8,3.7,6.5,335,15.3,0,0,0.2,0,1002,214,13.33,7.82,47010,0.66,2.5,8.85,101.8,-49.2,0,6/16/2018 17:15,36037.866,30.085,2051.641
6/16/2018 13:30,14.2,23.8,40,1013.6,3.8,6.7,315,15.3,0,0,0.2,0,926,208,13.59,7.81,47020,0.73,2.3,8.86,102.6,-49.2,0,6/16/2018 17:30,36290.036,30.113,2053.1698
6/16/2018 13:45,14.2,22.2,45,1013.7,3.4,7.4,306,14.9,0,0,0.2,0,935,204,13.24,7.81,47070,0.74,2.5,8.86,101.8,-49.1,0.1,6/16/2018 17:45,35999.136,30.12,2053.552
6/16/2018 14:00,14,21.7,46,1013.8,3.4,5.6,340,14.7,0,0,0.2,0,918,235,13.34,7.82,47070,0.69,2.4,8.88,102.2,-49.5,0,6/16/2018 18:00,36093.276,30.128,2053.9888
6/16/2018 14:15,14.2,22.8,41,1013.8,3.3,6.7,311,14.8,0,0,0.2,0,710,237,12.98,7.83,47050,0.71,3.4,8.92,102,-49.8,0,6/16/2018 18:15,35739.18,30.084,2051.5864
6/16/2018 14:30,14.1,24.8,37,1013.8,3,4.6,352,15.6,0,0,0.2,0,626,233,13.04,7.83,47060,0.76,3.3,8.92,102.1,-49.9,0,6/16/2018 18:30,35803.248,30.096,2052.2416
6/16/2018 14:45,14.1,25,36,1013.7,3.4,5.7,327,15.5,0,0,0.2,0,610,192,13.31,7.83,47150,0.69,2.7,8.92,102.7,-49.7,0,6/16/2018 18:45,36126.33,30.183,2056.9918
6/16/2018 15:00,13.9,24.6,37,1013.6,3.2,5.6,328,15.4,0,0,0.2,0,452,180,13.37,7.85,47040,0.73,3.3,9.23,106.3,-51.2,0,6/16/2018 19:00,36098.496,30.11,2053.006
6/16/2018 15:15,14.1,24.8,36,1013.6,3.6,6.2,329,15.5,0,0,0.2,0,428,180,13.34,7.86,47020,0.74,3.5,9.28,106.8,-51.6,0,6/16/2018 19:15,36054.936,30.093,2052.0778
6/16/2018 15:30,14,23.9,39,1013.6,2.7,4.6,313,15.2,0,0,0.2,0,416,186,13.3,7.85,46990,0.78,3.9,9.25,106.4,-51,0,6/16/2018 19:30,35994.34,30.068,2050.7128
6/16/2018 15:45,14,24.9,33,1013.6,2.7,4.8,325,15.1,0,0,0.2,0,409,186,13.46,7.84,47100,0.67,3.8,9.17,105.9,-50.7,0,6/16/2018 19:45,36229.32,30.16,2055.736
6/16/2018 16:00,14,24.8,34,1013.6,3.1,4.9,337,15,0,0,0.2,0,400,186,13.06,7.84,47100,0.68,4.5,9.23,105.7,-50.8,0,6/16/2018 20:00,35852.52,30.126,2053.8796
6/16/2018 16:15,14,24.4,35,1013.5,2.3,4.2,328,15,0,0,0.2,0,326,181,12.91,7.84,47030,0.74,5,9.22,105.2,-50.7,0,6/16/2018 20:15,35658.146,30.064,2050.4944
6/16/2018 16:30,14,24.9,34,1013.5,3,4.3,334,15.1,0,0,0.2,0,300,183,12.51,7.85,47220,0.66,5.4,9.19,104.1,-50.7,0,6/16/2018 20:30,35424.444,30.163,2055.8998
6/16/2018 16:45,14.1,24.9,33,1013.6,3.1,4.5,341,15,0,0,0.2,0,334,192,12.31,7.84,47200,0.73,4.4,9.18,103.5,-50.5,0,6/16/2018 20:45,35220.64,30.13,2054.098
6/16/2018 17:00,14.1,24.9,34,1013.6,2.1,4,332,15.1,0,0,0.2,0,253,188,12.55,7.84,47010,0.72,5.9,9.21,104.2,-50.6,0,6/16/2018 21:00,35304.51,30.018,2047.9828
6/16/2018 17:15,14,18.8,57,1013.7,1.4,2.7,192,13.7,0,0,0.2,0,217,192,12.59,7.84,47110,0.69,6.5,9.16,103.8,-50.4,0,6/16/2018 21:15,35417.298,30.092,2052.0232
6/16/2018 17:30,14.1,18.1,59,1013.8,1.1,1.9,123,13.4,0,0,0.2,0,213,193,13,7.84,47140,0.79,6.8,9.17,104.9,-50.5,0,6/16/2018 21:30,35826.4,30.15,2055.19
6/16/2018 17:45,14,18.6,58,1013.8,1.8,2.8,120,13.7,0,0,0.2,0,250,189,13.05,7.85,47110,0.72,5.9,9.19,105.2,-50.9,0,6/16/2018 21:45,35850.71,30.133,2054.2618
6/16/2018 18:00,14,17.9,66,1013.9,2.1,3.2,149,14,0,0,0.2,0,340,184,13.27,7.85,47000,0.75,5,9.3,106.9,-50.9,0,6/16/2018 22:00,35973.8,30.073,2050.9858
